id,name item,url pict
36595,Planate Broadaxe,https://render-eu.worldofwarcraft.com/icons/56/inv_axe_78.jpg
36596,Rupturing Axe,https://render-eu.worldofwarcraft.com/icons/56/inv_axe_87.jpg
36597,Ice-Splintering Axe,https://render-eu.worldofwarcraft.com/icons/56/inv_axe_78.jpg
36598,Scarlet Battle Axe,https://render-eu.worldofwarcraft.com/icons/56/inv_axe_87.jpg
36599,Ocean Trident,https://render-eu.worldofwarcraft.com/icons/56/inv_spear_04.jpg
36600,Village Scythe,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_halberd_25.jpg
36602,Rust-Covered Polearm,https://render-eu.worldofwarcraft.com/icons/56/inv_spear_12.jpg
36604,Grizzly Glaive,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_halberd_23.jpg
36605,Wind Scythe,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_halberd_25.jpg
36606,Rugged Polearm,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_halberd_23.jpg
36607,Dwarven Halberd,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_halberd_23.jpg
36608,Piercing Glaive,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_halberd_23.jpg
36610,Plagued Pike,https://render-eu.worldofwarcraft.com/icons/56/inv_spear_12.jpg
36611,Bleak Scythe,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_halberd_25.jpg
36612,Scourge War Spear,https://render-eu.worldofwarcraft.com/icons/56/inv_spear_12.jpg
36615,Expert's Longbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_33.jpg
36616,Dutiful Longbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_37.jpg
36617,Yielding Bow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_37.jpg
36618,Twisted Longbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_33.jpg
36619,Astral Light Bow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_41.jpg
36621,Advanced Flatbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_41.jpg
36622,Acute Shortbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_33.jpg
36623,Harnessed Longbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_33.jpg
36624,Shrieking Bow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_41.jpg
36625,Massive Recurved Bow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_33.jpg
36626,Military Compound Bow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_41.jpg
36627,Composite Crossbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_crossbow_24.jpg
36628,Under-Arm Crossbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_crossbow_24.jpg
36629,Ferocious Crossbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_crossbow_21.jpg
36630,Sinewed Crossbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_crossbow_24.jpg
36631,Horned Crossbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_crossbow_21.jpg
36635,Marvelous Crossbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_crossbow_21.jpg
36637,Horrific Crossbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_crossbow_21.jpg
36638,Bloody Crossbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_crossbow_24.jpg
36639,Brutal Ballista,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_crossbow_21.jpg
36640,Scourge Crossbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_crossbow_21.jpg
36641,Bound Musket,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_rifle_06.jpg
36643,Tracker's Musket,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_rifle_06.jpg
36644,Inelegant Musket,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_rifle_06.jpg
36646,Haggard Gun,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_rifle_06.jpg
36647,Noisy Blaster,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_rifle_06.jpg
36648,Trapper's Rifle,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_rifle_06.jpg
36649,Tundra Rifle,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_rifle_06.jpg
36650,Mammoth Gun,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_rifle_06.jpg
36652,Stocky Shotgun,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_rifle_06.jpg
36653,Precipice Longrifle,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_rifle_06.jpg
36655,Pearled Wand,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_09.jpg
36656,Darkened Wand,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_09.jpg
36657,Vicious Wand,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_04.jpg
36658,Extinguished Spark,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_09.jpg
36660,Melted Wand,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_11.jpg
36661,Enigmatic Wand,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_05.jpg
36662,Voodoo Wand,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_03.jpg
36665,Wasteland Wand,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_09.jpg
36666,Polar Wand,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_05.jpg
36667,Solid Ice Wand,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_16.jpg
36668,Mindless Wand,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_01.jpg
36670,Nomad Blade,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_68.jpg
36671,Ominous Dagger,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_03.jpg
36672,Strange Dagger,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_67.jpg
36673,Wise Dagger,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_03.jpg
36674,Old Tooth,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_67.jpg
36675,Sockeye Dagger,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_68.jpg
36676,Water Blade,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_67.jpg
36677,Levitating Dagger,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_03.jpg
36678,Runed Talon,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_67.jpg
36679,Singing Dagger,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_68.jpg
36680,Mystic Fang,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_67.jpg
36681,Wisdom Carver,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_03.jpg
36682,Seduced Blade,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_03.jpg
36683,Enshrined Mace,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_67.jpg
36684,Ambrosial Hammer,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_69.jpg
36685,Placid Lightmace,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_67.jpg
36686,Harmonious Scepter,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_67.jpg
36687,Illuminated Scepter,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_67.jpg
36688,Sacrosanct Mace,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_67.jpg
36689,Refreshing Hammer,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_69.jpg
36690,Unearthly Scepter,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_67.jpg
36691,Dignified Hammer,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_67.jpg
36692,Remedial Mace,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_67.jpg
36693,Serene Hammer,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_67.jpg
36694,Beatific Mace,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_69.jpg
36695,Dogmatic Scepter,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_67.jpg
36696,Graced Scepter,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_67.jpg
36697,Aquatic Greatstaff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_66.jpg
36698,Conifer Cone Staff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_36.jpg
36699,Iceberg Staff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_76.jpg
36700,Peat Greatstaff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_66.jpg
36702,Melting Icestaff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_66.jpg
36703,Tusked Greatstaff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_76.jpg
36704,Hive Comb Staff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_76.jpg
36705,Geyser Staff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_66.jpg
36706,Tenacious Vine Staff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_66.jpg
36707,Cascading Water Staff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_66.jpg
36708,Snow Blossom Staff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_76.jpg
36709,Crystal Woodstaff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_75.jpg
36710,Avalanche Staff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_75.jpg
36781,Darkwater Clam,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_shell_02.jpg
36782,Succulent Clam Meat,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_food_126_clammeat.jpg
36783,Northsea Pearl,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_gem_pearl_09.jpg
36802,Scything Talon,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_monsterfang_01.jpg
36860,Eternal Fire,https://render-eu.worldofwarcraft.com/icons/56/inv_elemental_eternal_fire.jpg
36862,Worn Troll Dice,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_dice_02.jpg
36863,Decahedral Dwarven Dice,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_dice_01.jpg
36877,Folded Letter,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_note_03.jpg
36901,Goldclover,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_herb_goldclover.jpg
36903,Adder's Tongue,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_herb_evergreenmoss.jpg
36904,Tiger Lily,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_herb_tigerlily.jpg
36905,Lichbloom,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_herb_whispervine.jpg
36906,Icethorn,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_herb_icethorn.jpg
36907,Talandra's Rose,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_herb_talandrasrose.jpg
36908,Frost Lotus,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_herb_frostlotus.jpg
36909,Cobalt Ore,https://render-eu.worldofwarcraft.com/icons/56/inv_ore_cobalt.jpg
36910,Titanium Ore,https://render-eu.worldofwarcraft.com/icons/56/inv_ore_platinum_01.jpg
36912,Saronite Ore,https://render-eu.worldofwarcraft.com/icons/56/inv_ore_saronite_01.jpg
36913,Saronite Bar,https://render-eu.worldofwarcraft.com/icons/56/inv_ingot_yoggthorite.jpg
36916,Cobalt Bar,https://render-eu.worldofwarcraft.com/icons/56/inv_ingot_cobalt.jpg
36917,Bloodstone,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_12.jpg
36918,Scarlet Ruby,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_04.jpg
36919,Cardinal Ruby,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_32.jpg
36920,Sun Crystal,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_08.jpg
36921,Autumn's Glow,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_03.jpg
36922,King's Amber,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_36.jpg
36923,Chalcedony,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_10.jpg
36924,Sky Sapphire,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_05.jpg
36925,Majestic Zircon,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_35.jpg
36926,Shadow Crystal,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_11.jpg
36927,Twilight Opal,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_06.jpg
36928,Dreadstone,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_31.jpg
36929,Huge Citrine,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_09.jpg
36930,Monarch Topaz,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_02.jpg
36931,Ametrine,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_33.jpg
36932,Dark Jade,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_07.jpg
36933,Forest Emerald,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_01.jpg
36934,Eye of Zul,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelcrafting_gem_34.jpg
36976,Ring-Lord's Leggings,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_cloth_22.jpg
36978,Ley-Whelphide Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_25.jpg
36997,Sash of the Hardened Watcher,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_07.jpg
36999,Boots of the Terrestrial Guardian,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_chain_08.jpg
37000,Storming Vortex Bracers,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_06.jpg
37068,Berserker's Sabatons,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_chain_08.jpg
37069,Dragonflayer Seer's Bindings,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_11.jpg
37070,Tundra Wolf Boots,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_chain_12.jpg
37091,Scroll of Intellect VII,https://render-eu.worldofwarcraft.com/icons/56/inv_scroll_01.jpg
37092,Scroll of Intellect VIII,https://render-eu.worldofwarcraft.com/icons/56/inv_scroll_01.jpg
37093,Scroll of Stamina VII,https://render-eu.worldofwarcraft.com/icons/56/inv_scroll_07.jpg
37097,Scroll of Versatility VII,https://render-eu.worldofwarcraft.com/icons/56/inv_scroll_01.jpg
37098,Scroll of Versatility VIII,https://render-eu.worldofwarcraft.com/icons/56/inv_scroll_01.jpg
37115,Crusader's Square Pauldrons,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_92.jpg
37116,Epaulets of Market Row,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_77.jpg
37117,King's Square Bracers,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_07.jpg
37118,Scroll of Recall,https://render-eu.worldofwarcraft.com/icons/56/inv_scroll_15.jpg
37140,Ace of Rogues,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_ticket_tarot_furies.jpg
37143,Two of Rogues,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_ticket_tarot_furies.jpg
37156,Three of Rogues,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_ticket_tarot_furies.jpg
37160,Four of Swords,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_ticket_tarot_blessings.jpg
37197,Tattered Castle Drape,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_02.jpg
37364,Frostbridge Orb,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_orb_02.jpg
37365,Bands of the Sky Ring,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_12.jpg
37366,Drake-Champion's Bracers,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_08.jpg
37567,Healing Injector Kit,https://render-eu.worldofwarcraft.com/icons/56/inv_gizmo_05.jpg
37587,Ymirjar Physician's Robe,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_cloth_07.jpg
37590,Bands of Fading Light,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_09.jpg
37603,Enchant Boots - Dexterity,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_enchantedscroll.jpg
37625,Web Winder Gloves,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_30.jpg
37647,Cloak of Bloodied Waters,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_18.jpg
37648,Belt of Tasseled Lanterns,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_08.jpg
37663,Titansteel Bar,https://render-eu.worldofwarcraft.com/icons/56/inv_ingot_titansteel_blue.jpg
37671,Refined Ore Gloves,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_22.jpg
37672,Patina-Coated Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_chain_15.jpg
37673,Dark Runic Mantle,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_72.jpg
37697,Trade District Knife,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_72.jpg
37698,Spaulders of Elder's Square,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_92.jpg
37699,Festival Lane Girdle,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_17.jpg
37700,Crystallized Air,https://render-eu.worldofwarcraft.com/icons/56/inv_elemental_crystal_air.jpg
37701,Crystallized Earth,https://render-eu.worldofwarcraft.com/icons/56/inv_elemental_crystal_earth.jpg
37702,Crystallized Fire,https://render-eu.worldofwarcraft.com/icons/56/inv_elemental_crystal_fire.jpg
37703,Crystallized Shadow,https://render-eu.worldofwarcraft.com/icons/56/inv_elemental_crystal_shadow.jpg
37704,Crystallized Life,https://render-eu.worldofwarcraft.com/icons/56/inv_elemental_crystal_life.jpg
37705,Crystallized Water,https://render-eu.worldofwarcraft.com/icons/56/inv_elemental_crystal_water.jpg
37743,Legguards of Brutalization,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_plate_21.jpg
37744,Horrorblood Treads,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_chain_07.jpg
37746,Helm of the Burning Soul,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_126.jpg
37747,Beneficent Bulwark,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_50.jpg
37748,Winterfall's Frozen Necklace,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelry_necklace_11.jpg
37749,Shocking Claws,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_hand_08.jpg
37752,Sandals of Broken Dreams,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_cloth_14.jpg
37754,Shimmersteel Hood,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_126.jpg
37756,Zoe's Comforting Cape,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_04.jpg
37757,Charlotte's Chastizing Pauldrons,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_96.jpg
37759,Rhie-Ay's Clutching Gauntlets,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_06.jpg
37760,Cracklefire Wristguards,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_12.jpg
37761,Shimmerthread Girdle,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_23.jpg
37762,Many-Pocketed Belt,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_16.jpg
37763,Treads of the Purifier,https://render-eu.worldofwarcraft.com/icons/56/inv_boots_cloth_14.jpg
37768,Leggings of Violent Exsanguination,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_leather_25.jpg
37769,Gnarled Shovelhorn Spaulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_24.jpg
37770,Bulge-Concealing Breastplate,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_leather_05.jpg
37771,Wristguards of Verdant Recovery,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_07.jpg
37772,Wub's Electrospike Spaulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_77.jpg
37773,Shock-Inducing Girdle,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_31.jpg
37775,Helm of the Broken Ram,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_100.jpg
37776,Bracers of Accurate Fire,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_15.jpg
37777,Bracers of Sizzling Heat,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_17.jpg
37778,Girdle of Unerring Flight,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_18.jpg
37779,Nixod's Chain-Threshed Spaulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_95.jpg
37780,Condor-Bone Chestguard,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_chain_14.jpg
37781,Grips of the Warming Heart,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_28.jpg
37782,Gauntlets of the Cheerful Hearth,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_29.jpg
37783,Blood-Tempered Spaulders,https://render-eu.worldofwarcraft.com/icons/56/inv_shoulder_92.jpg
37785,Girdle of the Howling Berserker,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_27.jpg
37786,Legguards of the Forlorn Seas,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_plate_01.jpg
37787,Greathelm of the Unyielding Bull,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_130.jpg
37789,Gauntlets of Disembowelment,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_29.jpg
37790,Belt of Crystalline Tears,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_29.jpg
37792,Agin's Crushing Carapace,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_plate10.jpg
37793,Skullcage of Eternal Terror,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_130.jpg
37794,Torta's Oversized Choker,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelry_necklace_10.jpg
37795,Grips of the Valiant Champion,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_44.jpg
37796,Earthbound Cape,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_17.jpg
37797,Cloak of the Agile Mind,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_18.jpg
37799,Reanimator's Cloak,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_cape_06.jpg
37800,Aviary Guardsman's Hauberk,https://render-eu.worldofwarcraft.com/icons/56/inv_chest_chain_17.jpg
37801,Waistguard of the Risen Knight,https://render-eu.worldofwarcraft.com/icons/56/inv_belt_34.jpg
37802,Elanor's Edge,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_72.jpg
37803,Lola's Lifegiving Branch,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_71.jpg
37804,Bloodwood Greatstaff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_71.jpg
37805,Melia's Magnificent Scepter,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_59.jpg
37806,Zabra's Misplaced Staff,https://render-eu.worldofwarcraft.com/icons/56/inv_staff_33.jpg
37807,Lydia's Sharpened Swordbreaker,https://render-eu.worldofwarcraft.com/icons/56/inv_sword_2h_blood_c_03.jpg
37808,Dragonjaw Mauler,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_61.jpg
37809,Roc-Feather Longbow,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_bow_34.jpg
37810,Blade-Binding Bulwark,https://render-eu.worldofwarcraft.com/icons/56/inv_shield_51.jpg
37811,Captain Carver's Persuader,https://render-eu.worldofwarcraft.com/icons/56/inv_axe_81.jpg
37812,Petrified Ironwood Smasher,https://render-eu.worldofwarcraft.com/icons/56/inv_mace_64.jpg
37813,Banner Slicer,https://render-eu.worldofwarcraft.com/icons/56/inv_spear_08.jpg
37819,Milan's Mastercraft Band,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelry_ring_19.jpg
37820,Worgen's Ring of Revitalization,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelry_ring_ahnqiraj_03.jpg
37821,Raine's Signet of Blasting,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelry_ring_24.jpg
37822,Twisted Puzzle-Ring,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelry_ring_73.jpg
37823,Draconic Choker of Ferocity,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelry_necklace_17.jpg
37824,Gwyneth's Runed Dragonwand,https://render-eu.worldofwarcraft.com/icons/56/inv_wand_10.jpg
37835,Je'Tze's Bell,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_bell_01.jpg
37856,Librarian's Paper Cutter,https://render-eu.worldofwarcraft.com/icons/56/inv_weapon_shortblade_71.jpg
37857,Helm of the Lightning Halls,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_121.jpg
37858,Awakened Handguards,https://render-eu.worldofwarcraft.com/icons/56/inv_gauntlets_05.jpg
37889,Prison Manifest,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_book_08.jpg
37891,Cast Iron Shackles,https://render-eu.worldofwarcraft.com/icons/56/inv_bracer_07.jpg
37915,Pattern: Dress Shoes,https://render-eu.worldofwarcraft.com/icons/56/inv_scroll_03.jpg
37921,Deadnettle,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_herb_constrictorgrass.jpg
37934,Noble's Elementium Signet,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelry_ring_72.jpg
38082,"""Gigantique"" Bag",https://render-eu.worldofwarcraft.com/icons/56/inv_misc_bag_27.jpg
38089,Ruby Shades,https://render-eu.worldofwarcraft.com/icons/56/inv_helmet_47.jpg
38090,Sapphire Pinky Ring,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelry_ring_22.jpg
38091,Gold Eternium Band,https://render-eu.worldofwarcraft.com/icons/56/inv_jewelry_ring_71.jpg
38277,Haliscan Jacket,https://render-eu.worldofwarcraft.com/icons/56/inv_shirt_black_01.jpg
38278,Haliscan Pantaloons,https://render-eu.worldofwarcraft.com/icons/56/inv_pants_11.jpg
38303,Enduring Mojo,https://render-eu.worldofwarcraft.com/icons/56/inv_potion_13.jpg
38322,Iron-Bound Tome,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_book_09.jpg
38327,Pattern: Haliscan Jacket,https://render-eu.worldofwarcraft.com/icons/56/inv_scroll_03.jpg
38328,Pattern: Haliscan Pantaloons,https://render-eu.worldofwarcraft.com/icons/56/inv_scroll_03.jpg
38347,Mammoth Mining Bag,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_bag_16.jpg
38371,Jormungar Leg Armor,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_armorkit_31.jpg
38372,Nerubian Leg Armor,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_armorkit_29.jpg
38373,Frosthide Leg Armor,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_armorkit_32.jpg
38374,Icescale Leg Armor,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_armorkit_33.jpg
38375,Borean Armor Kit,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_armorkit_28.jpg
38376,Heavy Borean Armor Kit,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_armorkit_30.jpg
38399,Trapper's Traveling Pack,https://render-eu.worldofwarcraft.com/icons/56/inv_misc_bag_21.jpg
